Epoch,Iter,Train_loss,Val_loss,Val_acc,Test_acc,Mask
1,99,0.338377,-1,-1,52.9125
2,198,0.21187,-1,-1,53.6875
3,297,0.132581,-1,-1,53.625
4,396,0.081682,-1,-1,53.525
5,495,0.05793,-1,-1,53.7375
6,594,0.045078,-1,-1,53.5
7,693,0.035973,-1,-1,53.7625
8,792,0.028931,-1,-1,53.6
9,891,0.022142,-1,-1,53.8875
10,990,0.01763,-1,-1,53.6125
11,1089,0.015017,-1,-1,53.6375
12,1188,0.014817,-1,-1,53.7875
13,1287,0.01312,-1,-1,53.4875
14,1386,0.010538,-1,-1,53.7
15,1485,0.010519,-1,-1,53.825
16,1584,0.009063,-1,-1,53.5875
17,1683,0.009298,-1,-1,53.75
18,1782,0.0081,-1,-1,53.7625
19,1881,0.006657,-1,-1,53.8125
20,1980,0.005964,-1,-1,53.825
21,2079,0.005706,-1,-1,53.6625
22,2178,0.006394,-1,-1,53.6375
23,2277,0.005504,-1,-1,53.55
24,2376,0.004547,-1,-1,53.45
25,2475,0.003952,-1,-1,53.4875
26,2574,0.00434,-1,-1,53.6625
27,2673,0.003804,-1,-1,53.6875
28,2772,0.003528,-1,-1,53.7375
29,2871,0.003213,-1,-1,53.75
30,2970,0.003588,-1,-1,53.4625
31,3069,0.003104,-1,-1,53.675
32,3168,0.003243,-1,-1,53.675
33,3267,0.003063,-1,-1,53.7875
34,3366,0.002815,-1,-1,53.8875
35,3465,0.003075,-1,-1,53.8125
36,3564,0.002512,-1,-1,53.925
37,3663,0.002735,-1,-1,53.925
38,3762,0.002548,-1,-1,53.7125
39,3861,0.00292,-1,-1,53.9625
40,3960,0.002557,-1,-1,53.9625
41,4059,0.00218,-1,-1,54.075
42,4158,0.002126,-1,-1,54.0375
43,4257,0.0022,-1,-1,54.0375
44,4356,0.002214,-1,-1,54.0125
45,4455,0.002268,-1,-1,54.0375
46,4554,0.002748,-1,-1,54.1125
47,4653,0.002116,-1,-1,54.1125
48,4752,0.002317,-1,-1,54.1
49,4851,0.002358,-1,-1,54.1125
50,4950,0.001994,0.051816,98.499531,54.1125
